,v,t,p,ws,ws-sd,ghi,ghi-sd
2021-09-14 07:20:00+03:00,0.46,12.16,0.01,0.3,0.0,18.0,3.9
2021-09-14 07:30:00+03:00,0.76,12.49,0.02,0.3,0.0,33.4,5.1
2021-09-14 07:40:00+03:00,1.17,12.93,0.05,0.3,0.0,54.3,7.5
2021-09-14 07:50:00+03:00,1.7,13.32,0.1,0.3,0.0,80.3,7.5
2021-09-14 08:00:00+03:00,2.41,14.64,0.19,0.4,0.2,104.6,7.2
2021-09-14 08:10:00+03:00,3.29,16.08,0.36,0.3,0.1,130.2,7.5
2021-09-14 08:20:00+03:00,4.32,16.87,0.62,0.4,0.2,157.6,7.8
2021-09-14 08:30:00+03:00,5.45,17.75,0.99,0.3,0.1,184.3,7.5
2021-09-14 08:40:00+03:00,6.64,20.06,1.47,0.3,0.0,210.8,8.2
2021-09-14 08:50:00+03:00,7.87,22.14,2.06,0.3,0.1,238.4,8.5
2021-09-14 09:00:00+03:00,9.27,23.8,2.86,0.3,0.0,268.9,7.5
2021-09-14 09:10:00+03:00,10.6,26.24,3.75,0.3,0.0,297.2,9.7
2021-09-14 09:20:00+03:00,12.04,27.31,4.83,0.7,0.5,327.5,7.8
2021-09-14 09:30:00+03:00,13.37,27.97,5.96,1.1,0.5,356.6,8.2
2021-09-14 09:40:00+03:00,14.48,28.97,6.99,0.5,0.4,378.5,12.6
2021-09-14 09:50:00+03:00,15.76,30.04,8.28,0.6,0.3,408.6,7.2
2021-09-14 10:00:00+03:00,16.73,31.23,9.33,0.4,0.2,434.8,8.9
2021-09-14 10:10:00+03:00,17.52,33.85,10.23,0.3,0.1,463.1,6.3
2021-09-14 10:20:00+03:00,17.93,36.34,10.72,0.3,0.1,486.6,7.2
2021-09-14 10:30:00+03:00,18.21,38.41,11.05,0.4,0.2,509.1,8.2
2021-09-14 10:40:00+03:00,18.6,37.51,11.53,0.6,0.4,532.0,6.3
2021-09-14 10:50:00+03:00,19.0,35.67,12.03,1.1,0.6,557.5,8.5
2021-09-14 11:00:00+03:00,19.2,36.52,12.29,1.3,0.7,581.0,6.3
2021-09-14 11:10:00+03:00,19.29,37.53,12.4,1.2,0.8,598.9,6.9
2021-09-14 11:20:00+03:00,19.35,38.63,12.48,1.4,0.7,619.6,4.7
2021-09-14 11:30:00+03:00,19.53,37.26,12.71,1.5,0.6,634.0,4.3
2021-09-14 11:40:00+03:00,19.54,38.83,12.73,0.9,0.5,649.6,5.1
2021-09-14 11:50:00+03:00,19.47,41.31,12.64,0.8,0.5,668.8,5.5
2021-09-14 12:00:00+03:00,19.42,43.57,12.57,0.4,0.2,679.3,7.8
2021-09-14 12:10:00+03:00,19.44,43.01,12.6,1.1,0.7,687.2,9.3
2021-09-14 12:20:00+03:00,19.66,40.88,12.88,1.6,0.6,698.4,0.0
2021-09-14 12:30:00+03:00,19.74,40.23,12.99,1.4,0.8,702.2,3.3
2021-09-14 12:40:00+03:00,19.65,42.31,12.87,1.0,0.6,714.2,3.9
2021-09-14 12:50:00+03:00,19.71,41.88,12.95,1.1,0.9,719.0,0.8
2021-09-14 13:00:00+03:00,19.51,45.53,12.69,0.7,0.5,725.9,2.9
2021-09-14 13:10:00+03:00,19.35,48.39,12.48,0.4,0.2,730.8,3.4
2021-09-14 13:20:00+03:00,19.29,48.37,12.4,0.8,0.6,727.4,2.9
2021-09-14 13:30:00+03:00,19.29,48.17,12.4,0.5,0.4,724.4,5.3
2021-09-14 13:40:00+03:00,19.44,46.09,12.6,1.1,0.8,722.0,8.2
2021-09-14 13:50:00+03:00,19.58,43.81,12.78,0.9,0.7,713.7,5.1
2021-09-14 14:00:00+03:00,19.49,45.21,12.66,1.4,0.8,711.3,10.6
2021-09-14 14:10:00+03:00,19.66,42.31,12.88,1.8,0.9,697.9,13.2
2021-09-14 14:20:00+03:00,19.67,41.9,12.9,1.5,0.7,689.5,17.1
2021-09-14 14:30:00+03:00,19.64,41.43,12.86,1.6,0.9,683.9,6.6
2021-09-14 14:40:00+03:00,19.5,44.0,12.68,0.6,0.4,684.8,3.4
2021-09-14 14:50:00+03:00,19.23,46.2,12.33,0.8,0.5,654.9,13.7
2021-09-14 15:00:00+03:00,19.42,41.51,12.57,1.6,1.0,626.7,7.8
2021-09-14 15:10:00+03:00,19.23,43.4,12.33,1.5,0.8,622.9,5.1
2021-09-14 15:20:00+03:00,19.37,41.08,12.51,1.7,0.8,608.8,7.5
2021-09-14 15:30:00+03:00,19.36,39.92,12.49,2.1,0.8,585.3,16.3
2021-09-14 15:40:00+03:00,19.23,39.77,12.33,1.5,0.9,571.2,8.2
2021-09-14 15:50:00+03:00,19.01,41.23,12.05,1.4,0.8,552.2,6.3
2021-09-14 16:00:00+03:00,18.85,41.24,11.84,0.7,0.5,533.5,6.3
2021-09-14 16:10:00+03:00,18.63,41.0,11.57,0.8,0.5,506.7,10.6
2021-09-14 16:20:00+03:00,18.34,39.59,11.21,1.3,0.8,474.5,7.5
2021-09-14 16:30:00+03:00,17.99,36.96,10.79,1.7,0.9,442.3,13.7
2021-09-14 16:40:00+03:00,17.46,37.29,10.16,1.0,0.7,418.4,5.8
2021-09-14 16:50:00+03:00,16.95,38.44,9.58,0.8,0.6,401.2,8.5
2021-09-14 17:00:00+03:00,16.25,39.45,8.8,0.4,0.3,375.7,10.6
2021-09-14 17:10:00+03:00,15.05,37.72,7.55,0.6,0.4,341.7,7.2
2021-09-14 17:20:00+03:00,13.85,36.76,6.39,0.7,0.6,318.1,8.9
2021-09-14 17:30:00+03:00,12.57,36.64,5.27,0.4,0.3,291.5,7.5
2021-09-14 17:40:00+03:00,11.08,35.7,4.09,0.7,0.5,259.8,9.7
2021-09-14 17:50:00+03:00,9.69,33.73,3.13,0.6,0.3,236.5,5.8
2021-09-14 18:00:00+03:00,8.7,32.99,2.52,0.5,0.3,219.3,9.3
2021-09-14 18:10:00+03:00,6.95,32.42,1.61,0.4,0.2,172.0,34.1
2021-09-14 18:20:00+03:00,4.46,30.57,0.66,0.3,0.0,142.0,34.1
2021-09-14 18:30:00+03:00,5.47,30.58,1.0,0.3,0.1,156.0,7.2
2021-09-14 18:40:00+03:00,4.38,29.93,0.64,0.3,0.2,131.2,5.5
2021-09-14 18:50:00+03:00,3.29,28.64,0.36,0.8,0.6,107.1,13.2
2021-09-14 19:00:00+03:00,2.64,27.9,0.23,0.4,0.3,72.7,10.6
2021-09-14 19:10:00+03:00,1.55,27.13,0.08,0.3,0.1,36.5,9.3
2021-09-14 19:20:00+03:00,0.71,25.49,0.02,0.3,0.0,14.4,4.1
2021-09-14 19:30:00+03:00,0.29,23.85,0.0,0.3,0.0,5.2,2.1
2021-09-14 19:40:00+03:00,0.09,22.7,0.0,0.3,0.0,0.6,0.8
2021-09-14 19:50:00+03:00,0.02,21.72,0.0,0.3,0.0,0.0,0.0
2021-09-14 20:00:00+03:00,0.0,21.22,0.0,0.3,0.1,0.0,0.0
2021-09-14 20:10:00+03:00,0.0,21.92,0.0,0.5,0.2,0.0,0.0
2021-09-14 20:20:00+03:00,0.0,21.79,0.0,0.4,0.1,0.0,0.0
2021-09-14 20:30:00+03:00,0.0,20.39,0.0,0.3,0.0,0.0,0.0
2021-09-14 20:40:00+03:00,0.0,19.58,0.0,0.3,0.0,0.0,0.0
2021-09-14 20:50:00+03:00,0.0,19.04,0.0,0.4,0.2,0.0,0.0
2021-09-14 21:00:00+03:00,0.0,18.88,0.0,0.4,0.2,0.0,0.0
2021-09-14 21:10:00+03:00,0.0,19.11,0.0,0.4,0.1,0.0,0.0
2021-09-14 21:20:00+03:00,0.0,19.47,0.0,0.4,0.2,0.0,0.0
2021-09-14 21:30:00+03:00,0.0,19.61,0.0,0.3,0.0,0.0,0.0
2021-09-14 21:40:00+03:00,0.0,18.77,0.0,0.3,0.0,0.0,0.0
2021-09-14 21:50:00+03:00,0.0,18.02,0.0,0.4,0.3,0.0,0.0
2021-09-14 22:00:00+03:00,0.0,18.93,0.0,1.9,0.7,0.0,0.0
2021-09-14 22:10:00+03:00,0.0,20.35,0.0,2.4,0.7,0.0,0.0
2021-09-14 22:20:00+03:00,0.0,20.18,0.0,2.4,0.5,0.0,0.0
2021-09-14 22:30:00+03:00,0.0,19.78,0.0,2.7,0.6,0.0,0.0
2021-09-14 22:40:00+03:00,0.0,19.15,0.0,2.9,0.5,0.0,0.0
2021-09-14 22:50:00+03:00,0.0,18.91,0.0,2.6,1.0,0.0,0.0
2021-09-14 23:00:00+03:00,0.0,19.83,0.0,0.8,0.7,0.0,0.0
2021-09-14 23:10:00+03:00,0.0,17.92,0.0,0.3,0.1,0.0,0.0
2021-09-14 23:20:00+03:00,0.0,16.65,0.0,0.3,0.0,0.0,0.0
2021-09-14 23:30:00+03:00,0.0,15.8,0.0,0.3,0.0,0.0,0.0
2021-09-14 23:40:00+03:00,0.0,15.37,0.0,0.3,0.0,0.0,0.0
2021-09-14 23:50:00+03:00,0.0,15.38,0.0,0.6,0.5,0.0,0.0
2021-09-15 00:00:00+03:00,0.0,16.02,0.0,0.3,0.1,0.0,0.0
2021-09-15 00:10:00+03:00,0.0,15.75,0.0,0.5,0.4,0.0,0.0
2021-09-15 00:20:00+03:00,0.0,16.8,0.0,1.4,0.5,0.0,0.0
2021-09-15 00:30:00+03:00,0.0,17.2,0.0,0.9,0.7,0.0,0.0
2021-09-15 00:40:00+03:00,0.0,16.47,0.0,0.5,0.3,0.0,0.0
2021-09-15 00:50:00+03:00,0.0,15.08,0.0,0.3,0.1,0.0,0.0
2021-09-15 01:00:00+03:00,0.0,14.34,0.0,0.4,0.2,0.0,0.0
2021-09-15 01:10:00+03:00,0.0,14.25,0.0,0.3,0.0,0.0,0.0
2021-09-15 01:20:00+03:00,0.0,13.92,0.0,0.3,0.0,0.0,0.0
2021-09-15 01:30:00+03:00,0.0,13.64,0.0,0.3,0.0,0.0,0.0
2021-09-15 01:40:00+03:00,0.0,13.56,0.0,0.3,0.1,0.0,0.0
2021-09-15 01:50:00+03:00,0.0,13.63,0.0,0.4,0.2,0.0,0.0
2021-09-15 02:00:00+03:00,0.0,13.08,0.0,0.3,0.0,0.0,0.0
2021-09-15 02:10:00+03:00,0.0,12.71,0.0,0.3,0.0,0.0,0.0
2021-09-15 02:20:00+03:00,0.0,12.54,0.0,0.3,0.0,0.0,0.0
2021-09-15 02:30:00+03:00,0.0,12.87,0.0,0.3,0.0,0.0,0.0
2021-09-15 02:40:00+03:00,0.0,13.26,0.0,0.4,0.2,0.0,0.0
2021-09-15 02:50:00+03:00,0.0,14.89,0.0,0.4,0.2,0.0,0.0
2021-09-15 03:00:00+03:00,0.0,15.98,0.0,1.1,0.6,0.0,0.0
2021-09-15 03:10:00+03:00,0.0,16.58,0.0,0.8,0.5,0.0,0.0
2021-09-15 03:20:00+03:00,0.0,15.83,0.0,0.8,0.4,0.0,0.0
2021-09-15 03:30:00+03:00,0.0,14.63,0.0,0.3,0.1,0.0,0.0
2021-09-15 03:40:00+03:00,0.0,13.82,0.0,0.3,0.0,0.0,0.0
2021-09-15 03:50:00+03:00,0.0,13.43,0.0,0.3,0.0,0.0,0.0
2021-09-15 04:00:00+03:00,0.0,13.19,0.0,0.3,0.1,0.0,0.0
2021-09-15 04:10:00+03:00,0.0,12.78,0.0,0.3,0.1,0.0,0.0
2021-09-15 04:20:00+03:00,0.0,12.89,0.0,0.3,0.0,0.0,0.0
2021-09-15 04:30:00+03:00,0.0,12.35,0.0,0.3,0.1,0.0,0.0
2021-09-15 04:40:00+03:00,0.0,12.74,0.0,0.5,0.4,0.0,0.0
2021-09-15 04:50:00+03:00,0.0,12.97,0.0,0.5,0.4,0.0,0.0
2021-09-15 05:00:00+03:00,0.0,13.37,0.0,1.1,0.8,0.0,0.0
2021-09-15 05:10:00+03:00,0.0,12.95,0.0,0.3,0.0,0.0,0.0
2021-09-15 05:20:00+03:00,0.0,12.34,0.0,0.3,0.0,0.0,0.0
2021-09-15 05:30:00+03:00,0.0,12.03,0.0,0.3,0.0,0.0,0.0
2021-09-15 05:40:00+03:00,0.0,11.9,0.0,0.3,0.0,0.0,0.0
2021-09-15 05:50:00+03:00,0.0,11.89,0.0,0.3,0.0,0.0,0.0
2021-09-15 06:00:00+03:00,0.0,11.91,0.0,0.3,0.0,0.0,0.0
2021-09-15 06:10:00+03:00,0.0,11.5,0.0,0.3,0.0,0.0,0.0
2021-09-15 06:20:00+03:00,0.0,11.28,0.0,0.3,0.0,0.0,0.0
2021-09-15 06:30:00+03:00,0.0,11.3,0.0,0.3,0.1,0.0,0.0
2021-09-15 06:40:00+03:00,0.0,11.66,0.0,0.3,0.1,0.0,0.0
2021-09-15 06:50:00+03:00,0.0,11.49,0.0,0.3,0.0,0.0,0.0
2021-09-15 07:00:00+03:00,0.06,11.11,0.0,0.3,0.0,2.2,1.6
2021-09-15 07:10:00+03:00,0.23,11.14,0.0,0.3,0.1,9.1,2.5
2021-09-15 07:20:00+03:00,0.49,12.32,0.01,0.4,0.1,19.8,3.9
2021-09-15 07:30:00+03:00,0.81,13.17,0.02,0.5,0.3,35.7,5.1
2021-09-15 07:40:00+03:00,1.2,14.08,0.05,0.3,0.0,55.5,7.5
2021-09-15 07:50:00+03:00,1.77,15.15,0.1,0.3,0.0,82.0,6.6
2021-09-15 08:00:00+03:00,2.49,16.12,0.21,0.3,0.0,107.9,8.2
2021-09-15 08:10:00+03:00,3.34,16.96,0.37,0.4,0.3,131.4,12.1
2021-09-15 08:20:00+03:00,4.34,18.32,0.63,0.3,0.0,162.0,13.2
2021-09-15 08:30:00+03:00,5.89,20.14,1.16,0.3,0.0,203.6,21.2
2021-09-15 08:40:00+03:00,6.66,21.78,1.48,0.3,0.0,191.4,46.2
2021-09-15 08:50:00+03:00,4.68,22.37,0.73,0.3,0.0,160.1,32.7
2021-09-15 09:00:00+03:00,6.4,22.39,1.37,0.4,0.2,175.3,22.1
2021-09-15 09:10:00+03:00,5.61,22.13,1.05,0.3,0.1,159.4,4.9
2021-09-15 09:20:00+03:00,5.68,22.1,1.08,0.3,0.1,188.9,74.5
2021-09-15 09:30:00+03:00,7.0,23.26,1.63,0.4,0.2,179.2,4.5
2021-09-15 09:40:00+03:00,6.4,23.29,1.37,0.3,0.0,164.8,15.0
2021-09-15 09:50:00+03:00,5.17,22.89,0.89,0.3,0.0,134.4,2.0
2021-09-15 10:00:00+03:00,5.37,21.91,0.96,0.3,0.0,154.2,20.3
2021-09-15 10:10:00+03:00,10.56,23.08,3.72,0.3,0.0,337.6,155.5
2021-09-15 10:20:00+03:00,8.89,27.11,2.63,0.3,0.1,177.3,55.0
2021-09-15 10:30:00+03:00,6.47,24.14,1.4,0.3,0.0,175.7,11.6
2021-09-15 10:40:00+03:00,6.46,24.63,1.39,0.3,0.0,167.3,5.1
2021-09-15 10:50:00+03:00,6.09,24.01,1.24,0.3,0.0,174.7,4.5
2021-09-15 11:00:00+03:00,6.42,25.03,1.37,0.3,0.0,187.7,4.7
2021-09-15 11:10:00+03:00,7.82,25.97,2.04,0.3,0.0,255.9,44.3
2021-09-15 11:20:00+03:00,16.81,33.19,9.42,0.3,0.0,731.3,177.1
2021-09-15 11:30:00+03:00,16.2,42.12,8.75,0.4,0.2,446.8,169.6
2021-09-15 11:40:00+03:00,14.98,34.05,7.48,0.5,0.4,427.3,96.6
2021-09-15 11:50:00+03:00,14.78,33.21,7.28,0.3,0.1,410.5,74.5
2021-09-15 12:00:00+03:00,16.99,36.86,9.62,0.3,0.1,611.2,210.6
2021-09-15 12:10:00+03:00,19.34,43.16,12.47,0.5,0.4,741.8,162.4
2021-09-15 12:20:00+03:00,18.23,42.11,11.08,0.4,0.3,639.2,177.1
2021-09-15 12:30:00+03:00,17.55,43.57,10.27,0.5,0.3,554.8,142.6
2021-09-15 12:40:00+03:00,17.86,40.71,10.63,0.6,0.4,615.8,210.6
2021-09-15 12:50:00+03:00,17.63,41.3,10.36,0.4,0.2,558.2,210.6
2021-09-15 13:00:00+03:00,17.91,43.07,10.69,0.4,0.2,584.1,184.9
2021-09-15 13:10:00+03:00,19.36,46.74,12.49,0.5,0.3,711.3,4.7
2021-09-15 13:20:00+03:00,19.4,45.71,12.55,0.9,0.7,712.3,5.1
2021-09-15 13:30:00+03:00,19.42,45.42,12.57,0.8,0.5,698.9,21.2
2021-09-15 13:40:00+03:00,19.49,44.21,12.66,1.1,0.8,703.6,5.8
2021-09-15 13:50:00+03:00,19.46,44.56,12.62,1.0,0.7,698.9,4.7
2021-09-15 14:00:00+03:00,19.46,43.96,12.62,1.4,0.7,689.5,7.5
2021-09-15 14:10:00+03:00,19.51,43.06,12.69,1.0,0.6,684.8,6.3
2021-09-15 14:20:00+03:00,19.4,44.71,12.55,0.9,0.6,706.0,14.4
2021-09-15 14:30:00+03:00,19.56,44.55,12.75,1.4,0.7,792.1,28.7
2021-09-15 14:40:00+03:00,19.47,46.47,12.64,1.0,0.8,806.7,71.3
2021-09-15 14:50:00+03:00,18.0,43.42,10.8,1.6,0.9,531.7,162.4
2021-09-15 15:00:00+03:00,17.38,37.19,10.07,1.9,0.8,589.3,193.1
2021-09-15 15:10:00+03:00,19.61,41.94,12.82,1.7,1.1,733.8,7.8
2021-09-15 15:20:00+03:00,18.56,41.7,11.48,1.5,0.8,617.9,162.4
2021-09-15 15:30:00+03:00,15.83,39.26,8.35,1.1,0.6,454.4,210.6
2021-09-15 15:40:00+03:00,12.46,35.97,5.18,1.1,0.6,389.7,100.8
2021-09-15 15:50:00+03:00,17.45,36.46,10.15,1.3,0.7,453.5,27.5
2021-09-15 16:00:00+03:00,18.47,37.5,11.37,1.5,0.6,531.7,74.5
2021-09-15 16:10:00+03:00,10.59,35.66,3.74,0.9,0.6,226.7,44.3
2021-09-15 16:20:00+03:00,9.52,32.75,3.02,1.0,0.6,258.0,34.1
2021-09-15 16:30:00+03:00,7.28,32.26,1.77,0.9,0.7,174.5,17.8
2021-09-15 16:40:00+03:00,7.44,31.34,1.85,0.4,0.3,201.3,52.7
2021-09-15 16:50:00+03:00,15.46,34.27,7.97,1.0,0.7,460.9,32.7
2021-09-15 17:00:00+03:00,17.62,36.27,10.35,1.5,0.6,452.3,34.1
2021-09-15 17:10:00+03:00,16.27,36.46,8.82,0.9,0.6,407.8,7.8
2021-09-15 17:20:00+03:00,15.43,36.1,7.94,1.1,0.6,392.1,16.3
2021-09-15 17:30:00+03:00,13.85,36.23,6.39,0.6,0.5,337.1,20.3
2021-09-15 17:40:00+03:00,11.44,35.43,4.36,0.6,0.5,274.1,11.6
2021-09-15 17:50:00+03:00,9.33,33.73,2.9,0.8,0.5,237.7,9.3
2021-09-15 18:00:00+03:00,8.63,32.76,2.48,0.7,0.5,236.6,4.5
2021-09-15 18:10:00+03:00,6.88,32.4,1.58,0.4,0.2,184.8,30.0
2021-09-15 18:20:00+03:00,6.28,31.75,1.31,0.4,0.2,176.6,11.1
2021-09-15 18:30:00+03:00,4.91,31.19,0.8,0.3,0.1,136.9,11.6
2021-09-15 18:40:00+03:00,3.8,30.33,0.48,0.3,0.0,112.3,7.5
2021-09-15 18:50:00+03:00,2.28,29.41,0.17,0.3,0.0,58.4,17.1
2021-09-15 19:00:00+03:00,1.26,27.36,0.05,0.3,0.0,33.6,2.6
2021-09-15 19:10:00+03:00,0.86,25.32,0.02,0.3,0.0,21.4,3.7
2021-09-15 19:20:00+03:00,0.47,24.31,0.01,0.4,0.2,10.4,2.8
2021-09-15 19:30:00+03:00,0.19,23.69,0.0,0.8,0.4,3.1,1.3
2021-09-15 19:40:00+03:00,0.06,23.32,0.0,0.7,0.3,0.2,0.5
2021-09-15 19:50:00+03:00,0.01,22.87,0.0,1.4,0.5,0.0,0.0
2021-09-15 20:00:00+03:00,0.0,22.93,0.0,1.7,0.3,0.0,0.0
2021-09-15 20:10:00+03:00,0.0,22.77,0.0,1.3,0.5,0.0,0.0
2021-09-15 20:20:00+03:00,0.0,22.86,0.0,0.9,0.6,0.0,0.0
2021-09-15 20:30:00+03:00,0.0,22.41,0.0,0.9,0.5,0.0,0.0
2021-09-15 20:40:00+03:00,0.0,22.49,0.0,1.7,0.4,0.0,0.0
2021-09-15 20:50:00+03:00,0.0,22.37,0.0,1.7,0.5,0.0,0.0
2021-09-15 21:00:00+03:00,0.0,21.56,0.0,1.3,0.7,0.0,0.0
2021-09-15 21:10:00+03:00,0.0,21.21,0.0,1.6,0.7,0.0,0.0
2021-09-15 21:20:00+03:00,0.0,21.11,0.0,1.2,0.7,0.0,0.0
2021-09-15 21:30:00+03:00,0.0,19.38,0.0,0.4,0.2,0.0,0.0
2021-09-15 21:40:00+03:00,0.0,18.23,0.0,0.3,0.1,0.0,0.0
2021-09-15 21:50:00+03:00,0.0,17.82,0.0,0.4,0.2,0.0,0.0
2021-09-15 22:00:00+03:00,0.0,17.38,0.0,0.3,0.0,0.0,0.0
2021-09-15 22:10:00+03:00,0.0,16.71,0.0,0.3,0.1,0.0,0.0
2021-09-15 22:20:00+03:00,0.0,16.75,0.0,0.3,0.0,0.0,0.0
2021-09-15 22:30:00+03:00,0.0,16.6,0.0,0.4,0.2,0.0,0.0
2021-09-15 22:40:00+03:00,0.0,16.45,0.0,0.3,0.0,0.0,0.0
2021-09-15 22:50:00+03:00,0.0,15.96,0.0,0.3,0.0,0.0,0.0
2021-09-15 23:00:00+03:00,0.0,15.52,0.0,0.3,0.0,0.0,0.0
2021-09-15 23:10:00+03:00,0.0,15.63,0.0,0.3,0.0,0.0,0.0
2021-09-15 23:20:00+03:00,0.0,15.87,0.0,0.4,0.2,0.0,0.0
2021-09-15 23:30:00+03:00,0.0,16.37,0.0,0.3,0.0,0.0,0.0
2021-09-15 23:40:00+03:00,0.0,16.03,0.0,0.3,0.0,0.0,0.0
2021-09-15 23:50:00+03:00,0.0,15.66,0.0,0.4,0.2,0.0,0.0
2021-09-16 00:00:00+03:00,0.0,15.99,0.0,1.1,0.6,0.0,0.0
2021-09-16 00:10:00+03:00,0.0,15.89,0.0,0.3,0.0,0.0,0.0
2021-09-16 00:20:00+03:00,0.0,15.2,0.0,0.3,0.0,0.0,0.0
2021-09-16 00:30:00+03:00,0.0,15.27,0.0,0.4,0.2,0.0,0.0
2021-09-16 00:40:00+03:00,0.0,14.89,0.0,0.3,0.0,0.0,0.0
2021-09-16 00:50:00+03:00,0.0,14.44,0.0,0.3,0.0,0.0,0.0
2021-09-16 01:00:00+03:00,0.0,14.44,0.0,0.3,0.1,0.0,0.0
2021-09-16 01:10:00+03:00,0.0,14.76,0.0,0.5,0.3,0.0,0.0
2021-09-16 01:20:00+03:00,0.0,15.7,0.0,0.4,0.2,0.0,0.0
2021-09-16 01:30:00+03:00,0.0,14.7,0.0,0.3,0.0,0.0,0.0
2021-09-16 01:40:00+03:00,0.0,14.02,0.0,0.6,0.7,0.0,0.0
2021-09-16 01:50:00+03:00,0.0,15.67,0.0,3.0,0.4,0.0,0.0
2021-09-16 02:00:00+03:00,0.0,16.32,0.0,0.9,0.9,0.0,0.0
2021-09-16 02:10:00+03:00,0.0,15.4,0.0,1.0,0.7,0.0,0.0
2021-09-16 02:20:00+03:00,0.0,14.55,0.0,0.5,0.3,0.0,0.0
2021-09-16 02:30:00+03:00,0.0,14.33,0.0,0.7,0.5,0.0,0.0
2021-09-16 02:40:00+03:00,0.0,13.81,0.0,0.3,0.1,0.0,0.0
2021-09-16 02:50:00+03:00,0.0,13.25,0.0,0.3,0.1,0.0,0.0
2021-09-16 03:00:00+03:00,0.0,13.93,0.0,0.8,0.5,0.0,0.0
2021-09-16 03:10:00+03:00,0.0,14.65,0.0,0.4,0.2,0.0,0.0
2021-09-16 03:20:00+03:00,0.0,14.49,0.0,0.3,0.1,0.0,0.0
2021-09-16 03:30:00+03:00,0.0,13.74,0.0,0.3,0.1,0.0,0.0
2021-09-16 03:40:00+03:00,0.0,14.12,0.0,1.3,1.1,0.0,0.0
2021-09-16 03:50:00+03:00,0.0,14.46,0.0,1.6,1.3,0.0,0.0
2021-09-16 04:00:00+03:00,0.0,13.5,0.0,0.3,0.0,0.0,0.0
2021-09-16 04:10:00+03:00,0.0,12.9,0.0,0.5,0.3,0.0,0.0
2021-09-16 04:20:00+03:00,0.0,13.35,0.0,0.5,0.3,0.0,0.0
2021-09-16 04:30:00+03:00,0.0,12.86,0.0,0.3,0.0,0.0,0.0
2021-09-16 04:40:00+03:00,0.0,12.35,0.0,0.3,0.0,0.0,0.0
2021-09-16 04:50:00+03:00,0.0,12.3,0.0,0.3,0.0,0.0,0.0
2021-09-16 05:00:00+03:00,0.0,12.15,0.0,0.3,0.0,0.0,0.0
2021-09-16 05:10:00+03:00,0.0,12.42,0.0,0.4,0.2,0.0,0.0
2021-09-16 05:20:00+03:00,0.0,12.66,0.0,0.4,0.2,0.0,0.0
2021-09-16 05:30:00+03:00,0.0,12.46,0.0,0.4,0.2,0.0,0.0
2021-09-16 05:40:00+03:00,0.0,12.83,0.0,0.4,0.2,0.0,0.0
2021-09-16 05:50:00+03:00,0.0,13.03,0.0,0.3,0.1,0.0,0.0
2021-09-16 06:00:00+03:00,0.0,12.98,0.0,0.3,0.1,0.0,0.0
2021-09-16 06:10:00+03:00,0.0,12.9,0.0,0.3,0.0,0.0,0.0
2021-09-16 06:20:00+03:00,0.0,12.39,0.0,0.3,0.0,0.0,0.0
2021-09-16 06:30:00+03:00,0.0,11.82,0.0,0.3,0.0,0.0,0.0
2021-09-16 06:40:00+03:00,0.0,11.71,0.0,0.3,0.0,0.0,0.0
2021-09-16 06:50:00+03:00,0.0,11.5,0.0,0.3,0.0,0.0,0.0
2021-09-16 07:00:00+03:00,0.06,11.51,0.0,0.3,0.0,2.8,1.3
2021-09-16 07:10:00+03:00,0.18,11.8,0.0,0.4,0.2,7.7,1.9
2021-09-16 07:20:00+03:00,0.39,12.05,0.01,0.3,0.0,17.1,3.6
2021-09-16 07:30:00+03:00,0.66,12.35,0.01,0.4,0.2,32.6,5.3
2021-09-16 07:40:00+03:00,1.05,13.57,0.04,0.6,0.3,53.8,6.9
2021-09-16 07:50:00+03:00,1.6,14.54,0.09,0.3,0.0,79.5,7.5
2021-09-16 08:00:00+03:00,2.31,14.99,0.18,0.3,0.0,103.5,6.9
2021-09-16 08:10:00+03:00,3.15,15.75,0.33,0.3,0.1,127.9,6.9
2021-09-16 08:20:00+03:00,4.12,16.63,0.57,0.4,0.2,152.9,7.2
2021-09-16 08:30:00+03:00,5.18,17.83,0.89,0.3,0.1,177.8,8.9
2021-09-16 08:40:00+03:00,6.39,19.76,1.36,0.4,0.2,206.4,7.5
2021-09-16 08:50:00+03:00,7.66,20.98,1.96,0.3,0.0,234.5,8.5
2021-09-16 09:00:00+03:00,8.95,22.62,2.67,0.5,0.3,262.4,7.2
2021-09-16 09:10:00+03:00,10.07,23.6,3.38,0.4,0.1,286.6,10.2
2021-09-16 09:20:00+03:00,11.61,25.28,4.49,0.4,0.2,319.4,8.9
2021-09-16 09:30:00+03:00,12.96,26.57,5.6,0.5,0.3,347.1,8.5
2021-09-16 09:40:00+03:00,14.26,27.63,6.78,0.6,0.4,373.7,10.6
2021-09-16 09:50:00+03:00,15.46,28.24,7.97,0.8,0.5,401.2,14.4
2021-09-16 10:00:00+03:00,16.58,28.07,9.16,1.0,0.5,427.3,8.5
2021-09-16 10:10:00+03:00,17.41,28.79,10.1,1.0,0.5,451.3,9.7
2021-09-16 10:20:00+03:00,18.03,29.4,10.84,0.7,0.4,477.1,7.5
2021-09-16 10:30:00+03:00,18.42,31.97,11.31,0.5,0.3,502.6,6.6
2021-09-16 10:40:00+03:00,18.71,34.33,11.67,0.3,0.1,527.4,6.3
2021-09-16 10:50:00+03:00,18.75,38.11,11.72,0.4,0.2,546.6,5.8
